Source,Target,Weight_n,Weight
24929135,18629298,0.05263157894736842,1
24929135,33094190,0.05263157894736842,1
24949479,34761,0.0196078431372549,1
24949479,343055,0.0196078431372549,1
24949479,565286,0.0196078431372549,1
24949479,1160067,0.0196078431372549,1
24949479,1544625,0.0196078431372549,1
24949479,2331873,0.0196078431372549,1
24949479,2900393,0.0196078431372549,1
24949479,9877008,0.0196078431372549,1
24949479,12341168,0.0196078431372549,1
24949479,12535344,0.0196078431372549,1
24949479,13453379,0.0196078431372549,1
24949479,14684899,0.0196078431372549,1
24949479,21987980,0.0196078431372549,1
24949479,24018619,0.0196078431372549,1
24949479,25455727,0.0196078431372549,1
24949479,27470832,0.0196078431372549,1
24949479,34024040,0.0196078431372549,1
24949479,39058591,0.0196078431372549,1
24949479,45993736,0.0196078431372549,1
24949479,49579599,0.0196078431372549,1
25028975,6041292,0.029411764705882353,1
25028975,17293126,0.029411764705882353,1
25028975,19033763,0.029411764705882353,1
25094496,5353280,0.041666666666666664,1
25094496,11319931,0.041666666666666664,1
25094496,35705552,0.041666666666666664,1
25094496,39694433,0.041666666666666664,1
25132359,173312,0.0020408163265306124,1
25132359,273985,0.0020408163265306124,1
25132359,398709,0.0020408163265306124,1
25132359,609461,0.0020408163265306124,1
25132359,617148,0.0020408163265306124,1
25132359,960760,0.0020408163265306124,1
25132359,1148299,0.0020408163265306124,1
25132359,1271050,0.0020408163265306124,1
25132359,1420520,0.0020408163265306124,1
25132359,2451056,0.0020408163265306124,1
25132359,2759084,0.0020408163265306124,1
25132359,2895508,0.0020408163265306124,1
25132359,3662711,0.0020408163265306124,1
25132359,3663475,0.0020408163265306124,1
25132359,4122772,0.0020408163265306124,1
25132359,4396775,0.0020408163265306124,1
25132359,4728396,0.0020408163265306124,1
25132359,4875253,0.0020408163265306124,1
25132359,5104208,0.0020408163265306124,1
25132359,5231721,0.0020408163265306124,1
25132359,5578092,0.0020408163265306124,1
25132359,7319156,0.0020408163265306124,1
25132359,7319432,0.0020408163265306124,1
25132359,7319907,0.0020408163265306124,1
25132359,7366997,0.0020408163265306124,1
25132359,7523235,0.0020408163265306124,1
25132359,7606790,0.0020408163265306124,1
25132359,7973066,0.0020408163265306124,1
25132359,8029413,0.0020408163265306124,1
25132359,8106225,0.0020408163265306124,1
25132359,9128764,0.0020408163265306124,1
25132359,9279008,0.0020408163265306124,1
25132359,9751080,0.0020408163265306124,1
25132359,10184754,0.0020408163265306124,1
25132359,10236785,0.0020408163265306124,1
25132359,10402751,0.0020408163265306124,1
25132359,10463523,0.0020408163265306124,1
25132359,11180412,0.0020408163265306124,1
25132359,11186982,0.0020408163265306124,1
25132359,12129858,0.0020408163265306124,1
25132359,12610661,0.0020408163265306124,1
25132359,12833588,0.0020408163265306124,1
25132359,12979607,0.0020408163265306124,1
25132359,14237598,0.0020408163265306124,1
25132359,14550751,0.0020408163265306124,1
25132359,14708862,0.0020408163265306124,1
25132359,14893453,0.0020408163265306124,1
25132359,15747402,0.0020408163265306124,1
25132359,16167399,0.0020408163265306124,1
25132359,16242303,0.0020408163265306124,1
25132359,16335191,0.0020408163265306124,1
25132359,17069553,0.0020408163265306124,1
25132359,17372706,0.0020408163265306124,1
25132359,18057952,0.0020408163265306124,1
25132359,19033763,0.0020408163265306124,1
25132359,19058911,0.0020408163265306124,1
25132359,19162040,0.0020408163265306124,1
25132359,19992577,0.0020408163265306124,1
25132359,20461260,0.0020408163265306124,1
25132359,20675772,0.0020408163265306124,1
25132359,20687019,0.0020408163265306124,1
25132359,22502938,0.0020408163265306124,1
25132359,23131842,0.0020408163265306124,1
25132359,23411368,0.0020408163265306124,1
25132359,23452313,0.0020408163265306124,1
25132359,23510890,0.0020408163265306124,1
25132359,23611615,0.0020408163265306124,1
25132359,23612118,0.0020408163265306124,1
25132359,23614745,0.0020408163265306124,1
25132359,23636087,0.0020408163265306124,1
25132359,23773276,0.0020408163265306124,1
25132359,23965423,0.0020408163265306124,1
25132359,24810995,0.0020408163265306124,1
25132359,24984422,0.0020408163265306124,1
25132359,25169379,0.0020408163265306124,1
25132359,25230845,0.0020408163265306124,1
25132359,25230890,0.0020408163265306124,1
25132359,25230916,0.0020408163265306124,1
25132359,25231383,0.0020408163265306124,1
25132359,25703835,0.0020408163265306124,1
25132359,26887029,0.0020408163265306124,1
25132359,26901044,0.0020408163265306124,1
25132359,27056612,0.0020408163265306124,1
25132359,29618048,0.0020408163265306124,1
25132359,29774440,0.0020408163265306124,1
25132359,29783591,0.0020408163265306124,1
25132359,29824939,0.0020408163265306124,1
25132359,30640737,0.0020408163265306124,1
25132359,31767988,0.0020408163265306124,1
25132359,31898596,0.0020408163265306124,1
25132359,32263929,0.0020408163265306124,1
25132359,32329682,0.0020408163265306124,1
25132359,32400269,0.0020408163265306124,1
25132359,32427422,0.0020408163265306124,1
25132359,32999777,0.0020408163265306124,1
25132359,33407475,0.0020408163265306124,1
25132359,33552158,0.0020408163265306124,1
25132359,34024040,0.0020408163265306124,1
25132359,34766673,0.0020408163265306124,1
25132359,35632385,0.0020408163265306124,1
25132359,37721164,0.0020408163265306124,1
25132359,39584116,0.0020408163265306124,1
25132359,40752074,0.0020408163265306124,1
25132359,40883009,0.0020408163265306124,1
25132359,41557795,0.0020408163265306124,1
25132359,41661938,0.0020408163265306124,1
25132359,41759756,0.0020408163265306124,1
25132359,42220492,0.0020408163265306124,1
25132359,42632050,0.0020408163265306124,1
25132359,42918379,0.0020408163265306124,1
25132359,44039410,0.0020408163265306124,1
25132359,44188324,0.0020408163265306124,1
25132359,44283910,0.0020408163265306124,1
25132359,44530962,0.0020408163265306124,1
25132359,44603750,0.0020408163265306124,1
25132359,45203589,0.0020408163265306124,1
25132359,45408696,0.0020408163265306124,1
25132359,45689893,0.0020408163265306124,1
25132359,46048747,0.0020408163265306124,1
25132359,47784993,0.0020408163265306124,1
25132359,47832068,0.0020408163265306124,1
25132359,49579599,0.0020408163265306124,1
25132359,50314428,0.0020408163265306124,1
25132359,50354362,0.0020408163265306124,1
25132359,52593817,0.0020408163265306124,1
25132359,52982150,0.0020408163265306124,1
25132359,53003611,0.0020408163265306124,1
25132359,54191604,0.0020408163265306124,1
25132359,55133264,0.0020408163265306124,1
25132359,56122907,0.0020408163265306124,1
25132359,56311842,0.0020408163265306124,1
25132359,57209001,0.0020408163265306124,1
25132359,58454701,0.0020408163265306124,1
25132359,58894193,0.0020408163265306124,1
25132359,61043133,0.0020408163265306124,1
25132359,62172543,0.0020408163265306124,1
25132359,76473056,0.0020408163265306124,1
25169379,375043,0.007194244604316547,1
25169379,421638,0.007194244604316547,1
25169379,540523,0.007194244604316547,1
25169379,630730,0.007194244604316547,1
25169379,984460,0.007194244604316547,1
25169379,1278761,0.007194244604316547,1
25169379,3173216,0.007194244604316547,1
25169379,4468736,0.007194244604316547,1
25169379,5353280,0.007194244604316547,1
25169379,5368869,0.007194244604316547,1
25169379,6385252,0.007194244604316547,1
25169379,7013659,0.007194244604316547,1
25169379,7606790,0.007194244604316547,1
25169379,7977566,0.007194244604316547,1
25169379,8173037,0.007194244604316547,1
25169379,9322522,0.007194244604316547,1
25169379,13704182,0.007194244604316547,1
25169379,13967756,0.007194244604316547,1
25169379,17844278,0.007194244604316547,1
25169379,18253956,0.007194244604316547,1
25169379,18607460,0.007194244604316547,1
25169379,20675224,0.007194244604316547,1
25169379,21333333,0.007194244604316547,1
25169379,21971996,0.007194244604316547,1
25169379,23346560,0.007194244604316547,1
25169379,24842100,0.007194244604316547,1
25169379,24902505,0.007194244604316547,1
25169379,25425793,0.007194244604316547,1
25169379,26868560,0.007194244604316547,1
25169379,29824939,0.007194244604316547,1
25169379,36526863,0.007194244604316547,1
25169379,37936001,0.007194244604316547,1
25169379,44217553,0.007194244604316547,1
25169379,48591337,0.007194244604316547,1
25169379,49579599,0.007194244604316547,1
25169379,50314428,0.007194244604316547,1
25169379,52010880,0.007194244604316547,1
25169379,52846742,0.007194244604316547,1
25169379,54191604,0.007194244604316547,1
25169379,63070701,0.007194244604316547,1
25230472,8173037,0.16666666666666666,1
25230845,7623152,0.04,1
25230845,11319931,0.04,1
25230845,32400269,0.04,1
25230845,33060387,0.04,1
25230845,35705552,0.04,1
25230870,258502,0.0024630541871921183,1
25230870,472386,0.0024630541871921183,1
25230870,523993,0.0024630541871921183,1
25230870,650407,0.0024630541871921183,1
25230870,1420520,0.0024630541871921183,1
25230870,1549375,0.0024630541871921183,1
25230870,1550822,0.0024630541871921183,1
25230870,2526371,0.0024630541871921183,1
25230870,2848911,0.0024630541871921183,1
25230870,3553258,0.0024630541871921183,1
25230870,4340671,0.0024630541871921183,1
25230870,4396775,0.0024630541871921183,1
25230870,4668616,0.0024630541871921183,1
25230870,4728645,0.0024630541871921183,1
25230870,4964590,0.0024630541871921183,1
25230870,4973856,0.0024630541871921183,1
25230870,5104208,0.0024630541871921183,1
25230870,5231721,0.0024630541871921183,1
25230870,5318011,0.0024630541871921183,1
25230870,5368869,0.0024630541871921183,1
25230870,6540863,0.0024630541871921183,1
25230870,7215594,0.0024630541871921183,1
25230870,7319907,0.0024630541871921183,1
25230870,7374598,0.0024630541871921183,1
25230870,7987374,0.0024630541871921183,1
25230870,8029413,0.0024630541871921183,1
25230870,8094315,0.0024630541871921183,1
25230870,8173037,0.0024630541871921183,1
25230870,8806269,0.0024630541871921183,1
25230870,9964702,0.0024630541871921183,1
25230870,10401476,0.0024630541871921183,1
25230870,10789152,0.0024630541871921183,1
25230870,10911471,0.0024630541871921183,1
25230870,11156483,0.0024630541871921183,1
25230870,11236593,0.0024630541871921183,1
25230870,12301054,0.0024630541871921183,1
25230870,12301949,0.0024630541871921183,1
25230870,12422672,0.0024630541871921183,1
25230870,13863160,0.0024630541871921183,1
25230870,14317854,0.0024630541871921183,1
25230870,14708862,0.0024630541871921183,1
25230870,14954910,0.0024630541871921183,1
25230870,15216148,0.0024630541871921183,1
25230870,16167399,0.0024630541871921183,1
25230870,16335191,0.0024630541871921183,1
25230870,17278503,0.0024630541871921183,1
25230870,17372706,0.0024630541871921183,1
25230870,17611822,0.0024630541871921183,1
25230870,18607460,0.0024630541871921183,1
25230870,18708759,0.0024630541871921183,1
25230870,19058763,0.0024630541871921183,1
25230870,19068447,0.0024630541871921183,1
25230870,19199428,0.0024630541871921183,1
25230870,20349384,0.0024630541871921183,1
25230870,20675224,0.0024630541871921183,1
25230870,20675772,0.0024630541871921183,1
25230870,20751727,0.0024630541871921183,1
25230870,21619671,0.0024630541871921183,1
25230870,22502938,0.0024630541871921183,1
25230870,23452313,0.0024630541871921183,1
25230870,23510890,0.0024630541871921183,1
25230870,23599946,0.0024630541871921183,1
25230870,23602486,0.0024630541871921183,1
25230870,23636021,0.0024630541871921183,1
25230870,23965423,0.0024630541871921183,1
25230870,25169379,0.0024630541871921183,1
25230870,25231402,0.0024630541871921183,1
25230870,25455727,0.0024630541871921183,1
25230870,26372168,0.0024630541871921183,1
25230870,26832194,0.0024630541871921183,1
25230870,27065595,0.0024630541871921183,1
25230870,27123053,0.0024630541871921183,1
25230870,28266498,0.0024630541871921183,1
25230870,28304924,0.0024630541871921183,1
25230870,28321296,0.0024630541871921183,1
25230870,29114981,0.0024630541871921183,1
25230870,29639210,0.0024630541871921183,1
25230870,29739000,0.0024630541871921183,1
25230870,30441767,0.0024630541871921183,1
25230870,30640737,0.0024630541871921183,1
25230870,31468396,0.0024630541871921183,1
25230870,31556906,0.0024630541871921183,1
25230870,32111894,0.0024630541871921183,1
25230870,32263503,0.0024630541871921183,1
25230870,32539538,0.0024630541871921183,1
25230870,32644316,0.0024630541871921183,1
25230870,33407475,0.0024630541871921183,1
25230870,33552158,0.0024630541871921183,1
25230870,35090724,0.0024630541871921183,1
25230870,35496209,0.0024630541871921183,1
25230870,36760095,0.0024630541871921183,1
25230870,37110493,0.0024630541871921183,1
25230870,37477272,0.0024630541871921183,1
25230870,37948688,0.0024630541871921183,1
25230870,41701044,0.0024630541871921183,1
25230870,41983496,0.0024630541871921183,1
25230870,42765717,0.0024630541871921183,1
25230870,43283620,0.0024630541871921183,1
25230870,45203589,0.0024630541871921183,1
25230870,45993736,0.0024630541871921183,1
25230870,46008989,0.0024630541871921183,1
25230870,46048747,0.0024630541871921183,1
25230870,46819348,0.0024630541871921183,1
25230870,47742588,0.0024630541871921183,1
25230870,47784993,0.0024630541871921183,1
25230870,49572354,0.0024630541871921183,1
25230870,50354362,0.0024630541871921183,1
25230870,51220632,0.0024630541871921183,1
25230870,52625944,0.0024630541871921183,1
25230870,54345524,0.0024630541871921183,1
25230870,54723372,0.0024630541871921183,1
25230870,60209729,0.0024630541871921183,1
25230916,10402776,0.022727272727272728,1
25230916,10624592,0.022727272727272728,1
25230916,11319931,0.022727272727272728,1
25230916,13781537,0.022727272727272728,1
25230916,18057952,0.022727272727272728,1
25230916,22570602,0.022727272727272728,1
25230916,23582163,0.022727272727272728,1
25230916,33060387,0.022727272727272728,1
25230916,34215141,0.022727272727272728,1
25230916,38287903,0.022727272727272728,1
25230916,47807393,0.022727272727272728,1
25230916,62176921,0.022727272727272728,1
25230916,64839681,0.022727272727272728,1
25231008,106833,0.125,1
25231008,5447828,0.125,1
25231008,23607754,0.125,1
25231008,68133661,0.125,1
25231354,1502271,0.037037037037037035,1
25231354,9751080,0.037037037037037035,1
25231354,27133904,0.037037037037037035,1
25231354,47742588,0.037037037037037035,1
25245859,22570602,0.14285714285714285,1
25253906,59060063,0.16666666666666666,1
25281384,7623152,0.05263157894736842,1
25343351,36550,0.011764705882352941,1
25343351,52063,0.011764705882352941,1
25343351,145462,0.011764705882352941,1
25343351,173312,0.011764705882352941,1
25343351,260921,0.011764705882352941,1
25343351,520444,0.011764705882352941,1
25343351,5318011,0.011764705882352941,1
25343351,7318424,0.011764705882352941,1
25343351,7319080,0.011764705882352941,1
25343351,10460255,0.011764705882352941,1
25343351,10538332,0.011764705882352941,1
25343351,11081259,0.011764705882352941,1
25343351,11123605,0.011764705882352941,1
25343351,15518813,0.011764705882352941,1
25343351,16122160,0.011764705882352941,1
25343351,21987980,0.011764705882352941,1
25343351,22251262,0.011764705882352941,1
25343351,23582163,0.011764705882352941,1
25343351,26372299,0.011764705882352941,1
25343351,41858165,0.011764705882352941,1
25343351,51217011,0.011764705882352941,1
25348902,29277387,0.16666666666666666,1
25348902,39422006,0.16666666666666666,1
25359100,158391,0.029411764705882353,1
25359100,1941288,0.029411764705882353,1
25359100,3624734,0.029411764705882353,1
25359100,4772142,0.029411764705882353,1
25359100,5081024,0.029411764705882353,1
25359100,16338953,0.029411764705882353,1
25359100,27065595,0.029411764705882353,1
25359100,33122906,0.029411764705882353,1
25359100,38287903,0.029411764705882353,1
25425793,883029,0.005649717514124294,1
25425793,5353280,0.005649717514124294,1
25425793,6496325,0.005649717514124294,1
25425793,7367446,0.005649717514124294,1
25425793,11104040,0.005649717514124294,1
25425793,28704387,0.005649717514124294,1
25513357,25869903,0.08333333333333333,1
25582591,540523,0.038461538461538464,1
25582591,3188375,0.038461538461538464,1
25582591,4888260,0.038461538461538464,1
25582591,8515293,0.038461538461538464,1
25582591,13863160,0.038461538461538464,1
25582591,13969821,0.038461538461538464,1
25582591,18173488,0.038461538461538464,1
25582591,20287387,0.038461538461538464,1
25582591,25230845,0.038461538461538464,1
25582591,28704387,0.038461538461538464,1
25582591,35705552,0.038461538461538464,1
25582591,36180032,0.038461538461538464,1
25582591,54723372,0.038461538461538464,1
25620633,38287903,0.09090909090909091,1
25633050,650407,0.0625,1
25633050,6041292,0.0625,1
25633050,6160176,0.0625,1
25633050,7367446,0.0625,1
25633050,35196957,0.0625,1
25703835,4044573,0.011235955056179775,1
25703835,6496325,0.011235955056179775,1
25703835,7319156,0.011235955056179775,1
25703835,7367446,0.011235955056179775,1
25703835,7606790,0.011235955056179775,1
25703835,9322522,0.011235955056179775,1
25703835,11925945,0.011235955056179775,1
25703835,13967756,0.011235955056179775,1
25703835,16400987,0.011235955056179775,1
25703835,18048486,0.011235955056179775,1
25703835,20232054,0.011235955056179775,1
25703835,22547707,0.011235955056179775,1
25703835,28124882,0.011235955056179775,1
25703835,35705552,0.011235955056179775,1
25703835,39731454,0.011235955056179775,1
25703844,12361647,0.06666666666666667,1
25703844,28124882,0.06666666666666667,1
25703844,41858165,0.06666666666666667,1
25773449,318483,0.005780346820809248,1
25773449,1278761,0.005780346820809248,1
25773449,1295701,0.005780346820809248,1
25773449,2526371,0.005780346820809248,1
25773449,2600924,0.005780346820809248,1
25773449,2798846,0.005780346820809248,1
25773449,4728396,0.005780346820809248,1
25773449,5081024,0.005780346820809248,1
25773449,5104208,0.005780346820809248,1
25773449,7318424,0.005780346820809248,1
25773449,9128764,0.005780346820809248,1
25773449,9930112,0.005780346820809248,1
25773449,10724530,0.005780346820809248,1
25773449,11180412,0.005780346820809248,1
25773449,12310229,0.005780346820809248,1
25773449,12624336,0.005780346820809248,1
25773449,13967756,0.005780346820809248,1
25773449,14317854,0.005780346820809248,1
25773449,17217335,0.005780346820809248,1
25773449,21735800,0.005780346820809248,1
25773449,22547707,0.005780346820809248,1
25773449,27065595,0.005780346820809248,1
25773449,31671365,0.005780346820809248,1
25773449,33063628,0.005780346820809248,1
25773449,33122906,0.005780346820809248,1
25773449,34671307,0.005780346820809248,1
25773449,34766673,0.005780346820809248,1
25773449,35196957,0.005780346820809248,1
25773449,35903419,0.005780346820809248,1
25773449,51439823,0.005780346820809248,1
25773449,51824334,0.005780346820809248,1
25773449,52459441,0.005780346820809248,1
25773449,62176921,0.005780346820809248,1
25773449,64839681,0.005780346820809248,1
25806633,8173037,0.25,1
25832942,18173488,0.1111111111111111,1
25868881,6065725,0.06666666666666667,1
25868881,15636713,0.06666666666666667,1
25868881,57451861,0.06666666666666667,1
25868881,69074881,0.06666666666666667,1
25868881,69692784,0.06666666666666667,1
26045349,2900393,0.02857142857142857,1
26045349,12981343,0.02857142857142857,1
26045349,15216148,0.02857142857142857,1
26045349,21641592,0.02857142857142857,1
26045349,27133904,0.02857142857142857,1
26045349,28704387,0.02857142857142857,1
26045349,37110493,0.02857142857142857,1
26045349,45338041,0.02857142857142857,1
26091896,36550,0.09090909090909091,1
26123734,520444,0.015151515151515152,1
26123734,1941288,0.015151515151515152,1
26123734,2774140,0.015151515151515152,1
26123734,5081024,0.015151515151515152,1
26123734,27912318,0.015151515151515152,1
26253264,520444,0.012658227848101266,1
26253264,883029,0.012658227848101266,1
26253264,1278761,0.012658227848101266,1
26253264,1472457,0.012658227848101266,1
26253264,4862335,0.012658227848101266,1
26253264,6496325,0.012658227848101266,1
26253264,7319156,0.012658227848101266,1
26253264,8106225,0.012658227848101266,1
26253264,9322522,0.012658227848101266,1
26253264,10402776,0.012658227848101266,1
26253264,10460255,0.012658227848101266,1
26253264,10624592,0.012658227848101266,1
26253264,11081259,0.012658227848101266,1
26253264,11319931,0.012658227848101266,1
26253264,12092284,0.012658227848101266,1
26253264,12310229,0.012658227848101266,1
26253264,15518813,0.012658227848101266,1
26253264,18019789,0.012658227848101266,1
26253264,23131842,0.012658227848101266,1
26253264,24984422,0.012658227848101266,1
26253264,29880272,0.012658227848101266,1
26253264,38287903,0.012658227848101266,1
26253264,42903527,0.012658227848101266,1
26253264,54191604,0.012658227848101266,1
26261440,26045349,0.045454545454545456,1
26261440,27133904,0.045454545454545456,1
26284830,197666,0.006172839506172839,1
26284830,264983,0.006172839506172839,1
26284830,883029,0.006172839506172839,1
26284830,1278761,0.006172839506172839,1
26284830,1550822,0.006172839506172839,1
26284830,2181526,0.006172839506172839,1
26284830,3173216,0.006172839506172839,1
26284830,5124885,0.006172839506172839,1
26284830,7875269,0.006172839506172839,1
26284830,7978583,0.006172839506172839,1
26284830,9012023,0.006172839506172839,1
26284830,9751052,0.006172839506172839,1
26284830,9877008,0.006172839506172839,1
26284830,9964702,0.006172839506172839,1
26284830,10401476,0.006172839506172839,1
26284830,11081259,0.006172839506172839,1
26284830,11183318,0.006172839506172839,1
26284830,12394097,0.006172839506172839,1
26284830,14870029,0.006172839506172839,1
26284830,16191901,0.006172839506172839,1
26284830,16400987,0.006172839506172839,1
26284830,18008151,0.006172839506172839,1
26284830,18048486,0.006172839506172839,1
26284830,18223824,0.006172839506172839,1
26284830,20687019,0.006172839506172839,1
26284830,22275019,0.006172839506172839,1
26284830,23582163,0.006172839506172839,1
26284830,24651533,0.006172839506172839,1
26284830,27198991,0.006172839506172839,1
26284830,43247737,0.006172839506172839,1
26284830,50030158,0.006172839506172839,1
26284830,50238635,0.006172839506172839,1
26336642,1472457,0.012195121951219513,1
26336642,3624734,0.012195121951219513,1
26336642,7013659,0.012195121951219513,1
26336642,7623152,0.012195121951219513,1
26336642,9751052,0.012195121951219513,1
26336642,9877008,0.012195121951219513,1
26336642,11183318,0.012195121951219513,1
26336642,12981343,0.012195121951219513,1
26336642,13969821,0.012195121951219513,1
26336642,16200165,0.012195121951219513,1
26336642,16210651,0.012195121951219513,1
26336642,16335432,0.012195121951219513,1
26336642,18376003,0.012195121951219513,1
26336642,18662100,0.012195121951219513,1
26336642,20232054,0.012195121951219513,1
26336642,23582163,0.012195121951219513,1
26336642,27094367,0.012195121951219513,1
26336642,27469477,0.012195121951219513,1
26336642,32400269,0.012195121951219513,1
26336642,34459073,0.012195121951219513,1
26336642,34766673,0.012195121951219513,1
26336642,37958095,0.012195121951219513,1
26336642,39486623,0.012195121951219513,1
26336642,50354362,0.012195121951219513,1
26336642,56348845,0.012195121951219513,1
26372167,34761,0.00847457627118644,1
26372167,197666,0.00847457627118644,1
26372167,273985,0.00847457627118644,1
26372167,375043,0.00847457627118644,1
26372167,3129855,0.00847457627118644,1
26372167,3173216,0.00847457627118644,1
26372167,5023744,0.00847457627118644,1
26372167,7623152,0.00847457627118644,1
26372167,7641744,0.00847457627118644,1
26372167,9877008,0.00847457627118644,1
26372167,11399920,0.00847457627118644,1
26372167,12092284,0.00847457627118644,1
26372167,12422792,0.00847457627118644,1
26372167,12747671,0.00847457627118644,1
26372167,14355741,0.00847457627118644,1
26372167,16191901,0.00847457627118644,1
26372167,19199428,0.00847457627118644,1
26372167,22129014,0.00847457627118644,1
26372167,23452313,0.00847457627118644,1
26372167,26284830,0.00847457627118644,1
26372167,27130824,0.00847457627118644,1
26372167,28704387,0.00847457627118644,1
26372167,36653084,0.00847457627118644,1
26372167,37948688,0.00847457627118644,1
26372167,41858165,0.00847457627118644,1
26372167,47779084,0.00847457627118644,1
26372167,56889203,0.00847457627118644,1
26372167,68588728,0.00847457627118644,1
26372168,25425793,0.058823529411764705,1
26372168,47807010,0.058823529411764705,1
26372168,72772535,0.058823529411764705,1
26372299,197666,0.004310344827586207,1
26372299,260975,0.004310344827586207,1
26372299,781586,0.004310344827586207,1
26372299,3129855,0.004310344827586207,1
26372299,4862335,0.004310344827586207,1
26372299,5023744,0.004310344827586207,1
26372299,5124885,0.004310344827586207,1
26372299,6799741,0.004310344827586207,1
26372299,7060416,0.004310344827586207,1
26372299,8029413,0.004310344827586207,1
26372299,9279008,0.004310344827586207,1
26372299,10230145,0.004310344827586207,1
26372299,10567170,0.004310344827586207,1
26372299,11081259,0.004310344827586207,1
26372299,12422792,0.004310344827586207,1
26372299,12858073,0.004310344827586207,1
26372299,13083157,0.004310344827586207,1
26372299,16200191,0.004310344827586207,1
26372299,17217335,0.004310344827586207,1
26372299,17611822,0.004310344827586207,1
26372299,17839641,0.004310344827586207,1
26372299,18019789,0.004310344827586207,1
26372299,18706554,0.004310344827586207,1
26372299,18719564,0.004310344827586207,1
26372299,18934080,0.004310344827586207,1
26372299,20349384,0.004310344827586207,1
26372299,20675224,0.004310344827586207,1
26372299,22570602,0.004310344827586207,1
26372299,22694476,0.004310344827586207,1
26372299,23131842,0.004310344827586207,1
26372299,23510890,0.004310344827586207,1
26372299,23611615,0.004310344827586207,1
26372299,26901044,0.004310344827586207,1
26372299,27250520,0.004310344827586207,1
26372299,28540997,0.004310344827586207,1
26372299,31468396,0.004310344827586207,1
26372299,32818709,0.004310344827586207,1
26372299,37958095,0.004310344827586207,1
26372299,45338041,0.004310344827586207,1
26372299,47160804,0.004310344827586207,1
26372299,53839946,0.004310344827586207,1
26372299,54468459,0.004310344827586207,1
26372299,60733807,0.004310344827586207,1
26456615,7013659,0.047619047619047616,1
26456615,12341168,0.047619047619047616,1
26456615,13083157,0.047619047619047616,1
26456615,14517820,0.047619047619047616,1
26456615,22291081,0.047619047619047616,1
26569589,52597832,0.06666666666666667,1
26606204,36159586,0.1111111111111111,1
26709638,4044573,0.047619047619047616,1
26762842,44292767,0.14285714285714285,1
26762842,82506493,0.14285714285714285,1
26832194,4964590,0.01694915254237288,1
26832194,6140164,0.01694915254237288,1
26832194,9143404,0.01694915254237288,1
26832194,9163660,0.01694915254237288,1
26832194,10153510,0.01694915254237288,1
26832194,11319931,0.01694915254237288,1
26868560,36550,0.0029498525073746312,1
26868560,84369,0.0029498525073746312,1
26868560,145462,0.0029498525073746312,1
26868560,1549494,0.0029498525073746312,1
26868560,2181526,0.0029498525073746312,1
26868560,2349742,0.0029498525073746312,1
26868560,2549174,0.0029498525073746312,1
26868560,2600924,0.0029498525073746312,1
26868560,2798846,0.0029498525073746312,1
26868560,3184084,0.0029498525073746312,1
26868560,3188375,0.0029498525073746312,1
26868560,4482380,0.0029498525073746312,1
26868560,4862335,0.0029498525073746312,1
26868560,4875253,0.0029498525073746312,1
26868560,5081024,0.0029498525073746312,1
26868560,5124885,0.0029498525073746312,1
26868560,5127933,0.0029498525073746312,1
26868560,5318011,0.0029498525073746312,1
26868560,6225157,0.0029498525073746312,1
26868560,6246511,0.0029498525073746312,1
26868560,6540862,0.0029498525073746312,1
26868560,6540863,0.0029498525073746312,1
26868560,7060416,0.0029498525073746312,1
26868560,7977566,0.0029498525073746312,1
26868560,8520145,0.0029498525073746312,1
26868560,8943931,0.0029498525073746312,1
26868560,9095790,0.0029498525073746312,1
26868560,10451606,0.0029498525073746312,1
26868560,10665683,0.0029498525073746312,1
26868560,11186241,0.0029498525073746312,1
26868560,12310229,0.0029498525073746312,1
26868560,12624336,0.0029498525073746312,1
26868560,16167399,0.0029498525073746312,1
26868560,18019789,0.0029498525073746312,1
26868560,18123618,0.0029498525073746312,1
26868560,18607460,0.0029498525073746312,1
26868560,19065783,0.0029498525073746312,1
26868560,19071199,0.0029498525073746312,1
26868560,20232054,0.0029498525073746312,1
26868560,22502997,0.0029498525073746312,1
26868560,23411368,0.0029498525073746312,1
26868560,25230870,0.0029498525073746312,1
26868560,25230916,0.0029498525073746312,1
26868560,26045349,0.0029498525073746312,1
26868560,26856883,0.0029498525073746312,1
26868560,26901044,0.0029498525073746312,1
26868560,27198991,0.0029498525073746312,1
26868560,30640737,0.0029498525073746312,1
26868560,31468396,0.0029498525073746312,1
26868560,31671365,0.0029498525073746312,1
26868560,32999777,0.0029498525073746312,1
26868560,35946530,0.0029498525073746312,1
26868560,39694175,0.0029498525073746312,1
26868560,41983496,0.0029498525073746312,1
26868560,42903527,0.0029498525073746312,1
26868560,44492073,0.0029498525073746312,1
26868560,44994733,0.0029498525073746312,1
26868560,47784993,0.0029498525073746312,1
26868560,51217011,0.0029498525073746312,1
26868560,52507861,0.0029498525073746312,1
26868560,52846742,0.0029498525073746312,1
26868560,56519236,0.0029498525073746312,1
26868560,57766669,0.0029498525073746312,1
26887029,84369,0.013888888888888888,1
26887029,398709,0.013888888888888888,1
26887029,540523,0.013888888888888888,1
26887029,2946171,0.013888888888888888,1
26887029,3624734,0.013888888888888888,1
26887029,6041292,0.013888888888888888,1
26887029,9751052,0.013888888888888888,1
26887029,9877008,0.013888888888888888,1
26887029,9964702,0.013888888888888888,1
26887029,23582163,0.013888888888888888,1
